0.000000	0.000000	-0.000000
0.000000	0.034480	0.039019
0.000000	0.068966	0.078032
0.000000	0.103451	0.117040
0.000000	0.137932	0.156043
0.000000	0.172415	0.195033
0.000000	0.206898	0.234004
0.000000	0.241380	0.272948
0.000000	0.275863	0.311846
0.000000	0.310345	0.350671
0.000000	0.344827	0.389382
0.000000	0.379307	0.427914
0.000000	0.413794	0.466167
0.000000	0.448279	0.503982
0.000000	0.482759	0.541126
0.000000	0.517242	0.577256
0.000000	0.551725	0.611884
0.000000	0.586208	0.644380
0.000000	0.620690	0.673984
0.000000	0.655173	0.699937
0.000000	0.689655	0.721649
0.000000	0.724135	0.738905
0.000000	0.758621	0.751926
0.000000	0.793106	0.761305
0.000000	0.827587	0.767803
0.000000	0.862070	0.772174
0.000000	0.896553	0.775052
0.000000	0.931035	0.776919
0.000000	0.965518	0.778119
0.000000	1.000000	0.778884

0.034478	0.000000	0.038532
0.034478	0.034480	0.077550
0.034478	0.068966	0.116564
0.034478	0.103451	0.155573
0.034478	0.137932	0.194575
0.034478	0.172415	0.233566
0.034478	0.206898	0.272537
0.034478	0.241380	0.311481
0.034478	0.275863	0.350377
0.034478	0.310345	0.389203
0.034478	0.344827	0.427914
0.034478	0.379307	0.466448
0.034478	0.413794	0.504699
0.034478	0.448279	0.542514
0.034478	0.482759	0.579658
0.034478	0.517242	0.615784
0.034478	0.551725	0.650411
0.034478	0.586208	0.682898
0.034478	0.620690	0.712487
0.034478	0.655173	0.738417
0.034478	0.689655	0.760096
0.034478	0.724135	0.777308
0.034478	0.758621	0.790283
0.034478	0.793106	0.799618
0.034478	0.827587	0.806079
0.034478	0.862070	0.810422
0.034478	0.896553	0.813280
0.034478	0.931035	0.815133
0.034478	0.965518	0.816326
0.034478	1.000000	0.817083

0.068963	0.000000	0.076785
0.068963	0.034480	0.115802
0.068963	0.068966	0.154816
0.068963	0.103451	0.193825
0.068963	0.137932	0.232825
0.068963	0.172415	0.271817
0.068963	0.206898	0.310789
0.068963	0.241380	0.349733
0.068963	0.275863	0.388630
0.068963	0.310345	0.427454
0.068963	0.344827	0.466167
0.068963	0.379307	0.504699
0.068963	0.413794	0.542951
0.068963	0.448279	0.580765
0.068963	0.482759	0.617906
0.068963	0.517242	0.654030
0.068963	0.551725	0.688648
0.068963	0.586208	0.721116
0.068963	0.620690	0.750671
0.068963	0.655173	0.776542
0.068963	0.689655	0.798137
0.068963	0.724135	0.815241
0.068963	0.758621	0.828106
0.068963	0.793106	0.837333
0.068963	0.827587	0.843708
0.068963	0.862070	0.847984
0.068963	0.896553	0.850794
0.068963	0.931035	0.852616
0.068963	0.965518	0.853785
0.068963	1.000000	0.854530

0.103446	0.000000	0.114601
0.103446	0.034480	0.153617
0.103446	0.068966	0.192631
0.103446	0.103451	0.231641
0.103446	0.137932	0.270642
0.103446	0.172415	0.309633
0.103446	0.206898	0.348605
0.103446	0.241380	0.387548
0.103446	0.275863	0.426447
0.103446	0.310345	0.465271
0.103446	0.344827	0.503982
0.103446	0.379307	0.542514
0.103446	0.413794	0.580765
0.103446	0.448279	0.618577
0.103446	0.482759	0.655715
0.103446	0.517242	0.691829
0.103446	0.551725	0.726423
0.103446	0.586208	0.758849
0.103446	0.620690	0.788321
0.103446	0.655173	0.814052
0.103446	0.689655	0.835444
0.103446	0.724135	0.852300
0.103446	0.758621	0.864896
0.103446	0.793106	0.873879
0.103446	0.827587	0.880051
0.103446	0.862070	0.884174
0.103446	0.896553	0.886875
0.103446	0.931035	0.888621
0.103446	0.965518	0.889740
0.103446	1.000000	0.890454

0.137925	0.000000	0.151745
0.137925	0.034480	0.190762
0.137925	0.068966	0.229777
0.137925	0.103451	0.268785
0.137925	0.137932	0.307788
0.137925	0.172415	0.346779
0.137925	0.206898	0.385750
0.137925	0.241380	0.424692
0.137925	0.275863	0.463591
0.137925	0.310345	0.502416
0.137925	0.344827	0.541126
0.137925	0.379307	0.579658
0.137925	0.413794	0.617906
0.137925	0.448279	0.655715
0.137925	0.482759	0.692844
0.137925	0.517242	0.728935
0.137925	0.551725	0.763479
0.137925	0.586208	0.795797
0.137925	0.620690	0.825074
0.137925	0.655173	0.850479
0.137925	0.689655	0.871406
0.137925	0.724135	0.887694
0.137925	0.758621	0.899701
0.137925	0.793106	0.908150
0.137925	0.827587	0.913886
0.137925	0.862070	0.917686
0.137925	0.896553	0.920160
0.137925	0.931035	0.921751
0.137925	0.965518	0.922767
0.137925	1.000000	0.923414

0.172406	0.000000	0.187876
0.172406	0.034480	0.226891
0.172406	0.068966	0.265906
0.172406	0.103451	0.304916
0.172406	0.137932	0.343918
0.172406	0.172415	0.382908
0.172406	0.206898	0.421879
0.172406	0.241380	0.460824
0.172406	0.275863	0.499721
0.172406	0.310345	0.538545
0.172406	0.344827	0.577256
0.172406	0.379307	0.615784
0.172406	0.413794	0.654030
0.172406	0.448279	0.691829
0.172406	0.482759	0.728935
0.172406	0.517242	0.764970
0.172406	0.551725	0.799398
0.172406	0.586208	0.831478
0.172406	0.620690	0.860310
0.172406	0.655173	0.884997
0.172406	0.689655	0.904927
0.172406	0.724135	0.920046
0.172406	0.758621	0.930882
0.172406	0.793106	0.938312
0.172406	0.827587	0.943251
0.172406	0.862070	0.946468
0.172406	0.896553	0.948536
0.172406	0.931035	0.949857
0.172406	0.965518	0.950697
0.172406	1.000000	0.951228

0.206887	0.000000	0.222509
0.206887	0.034480	0.261524
0.206887	0.068966	0.300538
0.206887	0.103451	0.339547
0.206887	0.137932	0.378549
0.206887	0.172415	0.417541
0.206887	0.206898	0.456512
0.206887	0.241380	0.495455
0.206887	0.275863	0.534352
0.206887	0.310345	0.573176
0.206887	0.344827	0.611884
0.206887	0.379307	0.650411
0.206887	0.413794	0.688648
0.206887	0.448279	0.726423
0.206887	0.482759	0.763479
0.206887	0.517242	0.799398
0.206887	0.551725	0.833570
0.206887	0.586208	0.865136
0.206887	0.620690	0.893040
0.206887	0.655173	0.916281
0.206887	0.689655	0.934318
0.206887	0.724135	0.947372
0.206887	0.758621	0.956298
0.206887	0.793106	0.962170
0.206887	0.827587	0.965949
0.206887	0.862070	0.968353
0.206887	0.896553	0.969874
0.206887	0.931035	0.970836
0.206887	0.965518	0.971442
0.206887	1.000000	0.971825

0.241368	0.000000	0.255007
0.241368	0.034480	0.294024
0.241368	0.068966	0.333036
0.241368	0.103451	0.372047
0.241368	0.137932	0.411048
0.241368	0.172415	0.450039
0.241368	0.206898	0.489011
0.241368	0.241380	0.527954
0.241368	0.275863	0.566850
0.241368	0.310345	0.605674
0.241368	0.344827	0.644380
0.241368	0.379307	0.682898
0.241368	0.413794	0.721116
0.241368	0.448279	0.758849
0.241368	0.482759	0.795797
0.241368	0.517242	0.831478
0.241368	0.551725	0.865136
0.241368	0.586208	0.895690
0.241368	0.620690	0.921860
0.241368	0.655173	0.942599
0.241368	0.689655	0.957691
0.241368	0.724135	0.967883
0.241368	0.758621	0.974428
0.241368	0.793106	0.978527
0.241368	0.827587	0.981071
0.241368	0.862070	0.982650
0.241368	0.896553	0.983634
0.241368	0.931035	0.984249
0.241368	0.965518	0.984635
0.241368	1.000000	0.984877

0.275849	0.000000	0.284621
0.275849	0.034480	0.323639
0.275849	0.068966	0.362651
0.275849	0.103451	0.401660
0.275849	0.137932	0.440663
0.275849	0.172415	0.479653
0.275849	0.206898	0.518625
0.275849	0.241380	0.557567
0.275849	0.275863	0.596463
0.275849	0.310345	0.635284
0.275849	0.344827	0.673984
0.275849	0.379307	0.712487
0.275849	0.413794	0.750671
0.275849	0.448279	0.788321
0.275849	0.482759	0.825074
0.275849	0.517242	0.860310
0.275849	0.551725	0.893040
0.275849	0.586208	0.921860
0.275849	0.620690	0.945291
0.275849	0.655173	0.962547
0.275849	0.689655	0.974092
0.275849	0.724135	0.981304
0.275849	0.758621	0.985658
0.275849	0.793106	0.988269
0.275849	0.827587	0.989842
0.275849	0.862070	0.990801
0.275849	0.896553	0.991391
0.275849	0.931035	0.991757
0.275849	0.965518	0.991986
0.275849	1.000000	0.992128

0.310330	0.000000	0.310589
0.310330	0.034480	0.349607
0.310330	0.068966	0.388620
0.310330	0.103451	0.427629
0.310330	0.137932	0.466630
0.310330	0.172415	0.505621
0.310330	0.206898	0.544592
0.310330	0.241380	0.583535
0.310330	0.275863	0.622428
0.310330	0.310345	0.661246
0.310330	0.344827	0.699937
0.310330	0.379307	0.738417
0.310330	0.413794	0.776542
0.310330	0.448279	0.814052
0.310330	0.482759	0.850479
0.310330	0.517242	0.884997
0.310330	0.551725	0.916281
0.310330	0.586208	0.942599
0.310330	0.620690	0.962547
0.310330	0.655173	0.976016
0.310330	0.689655	0.984300
0.310330	0.724135	0.989137
0.310330	0.758621	0.991924
0.310330	0.793106	0.993545
0.310330	0.827587	0.994503
0.310330	0.862070	0.995081
0.310330	0.896553	0.995433
0.310330	0.931035	0.995651
0.310330	0.965518	0.995787
0.310330	1.000000	0.995871

0.344811	0.000000	0.332328
0.344811	0.034480	0.371343
0.344811	0.068966	0.410357
0.344811	0.103451	0.449367
0.344811	0.137932	0.488368
0.344811	0.172415	0.527358
0.344811	0.206898	0.566329
0.344811	0.241380	0.605271
0.344811	0.275863	0.644162
0.344811	0.310345	0.682974
0.344811	0.344827	0.721649
0.344811	0.379307	0.760096
0.344811	0.413794	0.798137
0.344811	0.448279	0.835444
0.344811	0.482759	0.871406
0.344811	0.517242	0.904927
0.344811	0.551725	0.934318
0.344811	0.586208	0.957691
0.344811	0.620690	0.974092
0.344811	0.655173	0.984300
0.344811	0.689655	0.990165
0.344811	0.724135	0.993430
0.344811	0.758621	0.995256
0.344811	0.793106	0.996299
0.344811	0.827587	0.996909
0.344811	0.862070	0.997273
0.344811	0.896553	0.997495
0.344811	0.931035	0.997632
0.344811	0.965518	0.997717
0.344811	1.000000	0.997770

0.379289	0.000000	0.349611
0.379289	0.034480	0.388628
0.379289	0.068966	0.427642
0.379289	0.103451	0.466651
0.379289	0.137932	0.505652
0.379289	0.172415	0.544643
0.379289	0.206898	0.583613
0.379289	0.241380	0.622553
0.379289	0.275863	0.661443
0.379289	0.310345	0.700246
0.379289	0.344827	0.738905
0.379289	0.379307	0.777308
0.379289	0.413794	0.815241
0.379289	0.448279	0.852300
0.379289	0.482759	0.887694
0.379289	0.517242	0.920046
0.379289	0.551725	0.947372
0.379289	0.586208	0.967883
0.379289	0.620690	0.981304
0.379289	0.655173	0.989137
0.379289	0.689655	0.993430
0.379289	0.724135	0.995750
0.379289	0.758621	0.997024
0.379289	0.793106	0.997745
0.379289	0.827587	0.998163
0.379289	0.862070	0.998413
0.379289	0.896553	0.998565
0.379289	0.931035	0.998658
0.379289	0.965518	0.998716
0.379289	1.000000	0.998752

0.413773	0.000000	0.362664
0.413773	0.034480	0.401681
0.413773	0.068966	0.440695
0.413773	0.103451	0.479704
0.413773	0.137932	0.518707
0.413773	0.172415	0.557694
0.413773	0.206898	0.596665
0.413773	0.241380	0.635605
0.413773	0.275863	0.674491
0.413773	0.310345	0.713286
0.413773	0.344827	0.751926
0.413773	0.379307	0.790283
0.413773	0.413794	0.828106
0.413773	0.448279	0.864896
0.413773	0.482759	0.899701
0.413773	0.517242	0.930882
0.413773	0.551725	0.956298
0.413773	0.586208	0.974428
0.413773	0.620690	0.985658
0.413773	0.655173	0.991924
0.413773	0.689655	0.995256
0.413773	0.724135	0.997024
0.413773	0.758621	0.997986
0.413773	0.793106	0.998526
0.413773	0.827587	0.998839
0.413773	0.862070	0.999025
0.413773	0.896553	0.999138
0.413773	0.931035	0.999208
0.413773	0.965518	0.999251
0.413773	1.000000	0.999278

0.448257	0.000000	0.372071
0.448257	0.034480	0.411088
0.448257	0.068966	0.450102
0.448257	0.103451	0.489111
0.448257	0.137932	0.528112
0.448257	0.172415	0.567103
0.448257	0.206898	0.606072
0.448257	0.241380	0.645010
0.448257	0.275863	0.683893
0.448257	0.310345	0.722683
0.448257	0.344827	0.761305
0.448257	0.379307	0.799618
0.448257	0.413794	0.837333
0.448257	0.448279	0.873879
0.448257	0.482759	0.908150
0.448257	0.517242	0.938312
0.448257	0.551725	0.962170
0.448257	0.586208	0.978527
0.448257	0.620690	0.988269
0.448257	0.655173	0.993545
0.448257	0.689655	0.996299
0.448257	0.724135	0.997745
0.448257	0.758621	0.998526
0.448257	0.793106	0.998964
0.448257	0.827587	0.999217
0.448257	0.862070	0.999367
0.448257	0.896553	0.999459
0.448257	0.931035	0.999514
0.448257	0.965518	0.999549
0.448257	1.000000	0.999571

0.482736	0.000000	0.378595
0.482736	0.034480	0.417609
0.482736	0.068966	0.456624
0.482736	0.103451	0.495634
0.482736	0.137932	0.534635
0.482736	0.172415	0.573625
0.482736	0.206898	0.612593
0.482736	0.241380	0.651530
0.482736	0.275863	0.690412
0.482736	0.310345	0.729196
0.482736	0.344827	0.767803
0.482736	0.379307	0.806079
0.482736	0.413794	0.843708
0.482736	0.448279	0.880051
0.482736	0.482759	0.913886
0.482736	0.517242	0.943251
0.482736	0.551725	0.965949
0.482736	0.586208	0.981071
0.482736	0.620690	0.989842
0.482736	0.655173	0.994503
0.482736	0.689655	0.996909
0.482736	0.724135	0.998163
0.482736	0.758621	0.998839
0.482736	0.793106	0.999217
0.482736	0.827587	0.999435
0.482736	0.862070	0.999565
0.482736	0.896553	0.999643
0.482736	0.931035	0.999691
0.482736	0.965518	0.999721
0.482736	1.000000	0.999740

0.517217	0.000000	0.382984
0.517217	0.034480	0.421999
0.517217	0.068966	0.461015
0.517217	0.103451	0.500024
0.517217	0.137932	0.539024
0.517217	0.172415	0.578015
0.517217	0.206898	0.616984
0.517217	0.241380	0.655919
0.517217	0.275863	0.694798
0.517217	0.310345	0.733577
0.517217	0.344827	0.772174
0.517217	0.379307	0.810422
0.517217	0.413794	0.847984
0.517217	0.448279	0.884174
0.517217	0.482759	0.917686
0.517217	0.517242	0.946468
0.517217	0.551725	0.968353
0.517217	0.586208	0.982650
0.517217	0.620690	0.990801
0.517217	0.655173	0.995081
0.517217	0.689655	0.997273
0.517217	0.724135	0.998413
0.517217	0.758621	0.999025
0.517217	0.793106	0.999367
0.517217	0.827587	0.999565
0.517217	0.862070	0.999682
0.517217	0.896553	0.999753
0.517217	0.931035	0.999796
